movieId,imdbId,tmdbId
3965,tt0038988,27033
3966,tt0037638,20367
3967,tt0249462,71
3968,tt0230030,1636
3969,tt0223897,10647
3971,tt0081376,13762
3972,tt0111512,12207
3973,tt0229260,11531
3974,tt0192255,24100
3975,tt0219952,10783
3977,tt0160127,4327
3978,tt0146984,4958
3979,tt0185431,9678
3980,tt0203019,11978
3981,tt0199753,8870
3982,tt0197096,77434
3983,tt0203230,14295
3984,tt0066995,681
3985,tt0074452,11372
3986,tt0216216,8452
3987,tt0186894,10862
3988,tt0170016,8871
3989,tt0230591,34045
3990,tt0213203,16340
3991,tt0211181,10481
3992,tt0213847,10867
3993,tt0180073,10876
3994,tt0217869,9741
3996,tt0190332,146
3997,tt0190374,11849
3998,tt0228750,11983
3999,tt0190865,11678
4000,tt0086993,2669
4001,tt0088936,20721
4002,tt0093748,2609
4003,tt0096094,12714
4005,tt0093428,708
4006,tt0092106,1857
4007,tt0094291,10673
4008,tt0096969,2604
4009,tt0096219,10132
4010,tt0088850,11064
4011,tt0208092,107
4012,tt0095927,40820
4013,tt0156807,37716
4014,tt0241303,392
4015,tt0242423,8859
4016,tt0120917,11688
4017,tt0183659,12509
4018,tt0207201,3981
4019,tt0181536,711
4020,tt0219699,2046
4021,tt0247196,5001
4022,tt0162222,8358
4023,tt0218967,5994
4024,tt0200720,25520
4025,tt0212346,1493
4027,tt0190590,134
4028,tt0210299,62677
4029,tt0120202,21991
4030,tt0219653,10577
4031,tt0149624,21355
4033,tt0146309,11973
4034,tt0181865,1900
4035,tt0218378,44853
4036,tt0189998,10873
4037,tt0093223,26719
4038,tt0097662,31583
4039,tt0083564,15739
4040,tt0101757,15413
4041,tt0084434,2623
4042,tt0053580,11209
4043,tt0090670,13715
4044,tt0075783,19108
4045,tt0072735,8043
4046,tt0049233,43258
4047,tt0107007,10655
4052,tt0218817,9989
4053,tt0238948,18828
4054,tt0206275,9816
4055,tt0194218,20637
4056,tt0237572,5955
4059,tt0213446,220976
4061,tt0102388,17474
4062,tt0095690,11191
4063,tt0105165,2613
4064,tt0069897,22021
4065,tt0071517,22048
4066,tt0095348,17006
4067,tt0108451,26333
4068,tt0186589,16723
4069,tt0209475,2018
4070,tt0118614,31768
4072,tt0157122,47595
4074,tt0234805,10499
4076,tt0162024,83500
4077,tt0216800,47943
4078,tt0092545,74340
4079,tt0092546,5709
4080,tt0092605,11215
4081,tt0092608,26477
4082,tt0092618,10937
4083,tt0092641,4639
4084,tt0092644,96
4085,tt0086960,90
4086,tt0092654,11028
4087,tt0092655,57240
4089,tt0092690,19324
4090,tt0092695,19933
4091,tt0092718,12919
4092,tt0092746,15785
4093,tt0092783,31701
4094,tt0092798,31563
4095,tt0092804,12506
4097,tt0092842,70199
4098,tt0092843,39507
4099,tt0092854,62185
4100,tt0092897,24826
4101,tt0092904,30994
4102,tt0092948,17159
4103,tt0092965,10110
4104,tt0092974,18935
4105,tt0083907,764
4106,tt0092997,20287
4107,tt0093006,26964
4109,tt0093036,15658
4110,tt0093044,4918
4111,tt0093073,28368
4112,tt0093092,58084
4113,tt0093093,52780
4116,tt0093200,34101
4117,tt0093209,32054
4119,tt0093225,65501
4121,tt0093260,2614
4122,tt0093277,40962
4123,tt0093278,12704
4124,tt0093300,580
4125,tt0093405,24828
4126,tt0093407,13703
4128,tt0093437,1547
4130,tt0093476,2608
4131,tt0093477,32058
4132,tt0093493,10019
4133,tt0093507,11649
4135,tt0093560,13509
4136,tt0093562,63639
4138,tt0093589,51521
4140,tt0093648,22915
4141,tt0192111,24940
4142,tt0190524,37302
4143,tt0242998,10984
4144,tt0118694,843
4146,tt0120753,318
4147,tt0250478,12806
4148,tt0212985,9740
4149,tt0239948,10878
4151,tt0216787,10697
4153,tt0231775,16300
4154,tt0265632,19405
4155,tt0230838,1921
4156,tt0177650,44412
4158,tt0166276,23685
4159,tt0233142,12138
4160,tt0191636,48217
4161,tt0236493,6073
4162,tt0250720,39180
4163,tt0262462,35569
4164,tt0182000,25208
4165,tt0244504,82103
4166,tt0251031,19513
4167,tt0179626,2749
4168,tt0192071,10050
4169,tt0212380,17203
4171,tt0236447,95682
4172,tt0161977,54968
4174,tt0099073,2302
4177,tt0081163,6028
4178,tt0031742,51802
4180,tt0091836,29492
4181,tt0096223,25447
4183,tt0100842,38545
4184,tt0039190,19490
4185,tt0065687,31151
4186,tt0060424,1888
4187,tt0057251,38805
4188,tt0044685,16618
4189,tt0059245,2428
4190,tt0053793,22013
4191,tt0060086,15598
4192,tt0046899,43332
4194,tt0037800,56137
4195,tt0066740,17965
4196,tt0059465,29067
4198,tt0080421,14460
4199,tt0099385,17466
4200,tt0101764,9594
4201,tt0077504,35976
4203,tt0102005,2453
4204,tt0085868,33676
4205,tt0100140,4587
4206,tt0097880,31004
4207,tt0100232,12773
4210,tt0091474,11454
4211,tt0100486,38718
4212,tt0077413,4192
4213,tt0097179,11607
4214,tt0088000,14052
4215,tt0093857,16889
4216,tt0100049,39934
4217,tt0118540,26580
4218,tt0091860,21309
4219,tt0089208,16263
4220,tt0071771,4985
4221,tt0102517,20704
4222,tt0087015,23730
4223,tt0215750,853
4224,tt0242445,10877
4225,tt0205873,5257
4226,tt0209144,77
4227,tt0250274,20322
4228,tt0125022,10833
4229,tt0239949,20309
4230,tt0120352,125093
4231,tt0244970,12658
4232,tt0227538,10054
4233,tt0246989,10646
4234,tt0236784,2575
4235,tt0245712,55
4236,tt0206187,65075
4237,tt0247380,44379
4238,tt0164334,2043
4239,tt0221027,4133
4240,tt0189192,56715
4241,tt0266860,10991
4242,tt0221889,15940
4243,tt0268200,26791
4246,tt0243155,634
4247,tt0245686,10956
4248,tt0236348,19366
4249,tt0246002,136558
4251,tt0221073,9519
4254,tt0231402,9290
4255,tt0240515,13166
4256,tt0240402,32590
4260,tt0199129,70282
4262,tt0086250,111
4263,tt0055895,32488
4265,tt0132245,10477
4266,tt0245120,12484
4267,tt0203755,2144
4268,tt0141907,24113
4270,tt0209163,1734
4272,tt0162023,8076
4273,tt0240913,4973
4274,tt0056937,8095
4275,tt0085811,849
4276,tt0089504,27223
4277,tt0016039,2981
4278,tt0025913,39266
4279,tt0098524,31863
4280,tt0084917,11307
4281,tt0062776,46498
4282,tt0064940,11163
4283,tt0069191,11035
4284,tt0060429,18691
4285,tt0101912,3784
4287,tt0058453,22829
4288,tt0152015,35717
4290,tt0101902,25221
4291,tt0080319,19494
4292,tt0079638,40842
4293,tt0090098,19357
4294,tt0045464,33743
4296,tt0066011,9062
4297,tt0093713,11174
4298,tt0048021,934
4299,tt0183790,9476
4300,tt0212826,37691
4303,tt0204640,19094
4304,tt0256408,14268
4305,tt0225071,5852
4306,tt0126029,808
4307,tt0206742,49453
4308,tt0203009,824
4310,tt0213149,676
4311,tt0157411,88727
4312,tt0210727,26813
4313,tt0206917,29572
4314,tt0234407,48109
4316,tt0077716,50541
4317,tt0102343,26255
4318,tt0100395,22414
4319,tt0046719,43329
4320,tt0074254,42233
4321,tt0101587,1406
4322,tt0095082,13554
4323,tt0052902,17664
4325,tt0054130,41050
4326,tt0095647,1632
4327,tt0054047,966
4328,tt0060897,12639
4329,tt0053221,301
4330,tt0025746,31527
4331,tt0078227,4988
4332,tt0094082,12623
4333,tt0094142,11896
4334,tt0244316,25538
4336,tt0110631,6498
4337,tt0060934,5923
4338,tt0041996,15497
4339,tt0059885,21876
4340,tt0255798,11090
4341,tt0161083,14034
4342,tt0212815,21056
4343,tt0251075,9397
4344,tt0244244,9705
4345,tt0254099,26475
4347,tt0234288,29937
4348,tt0194530,49922
4349,tt0065528,10364
4350,tt0116344,32458
4351,tt0102685,1089
4352,tt0098300,38043
4353,tt0086508,9967
4354,tt0105699,17494
4355,tt0092272,17465
4356,tt0045810,759
4357,tt0045891,10297
4359,tt0048605,10653
4360,tt0047574,21468
4361,tt0084805,9576
4362,tt0090770,22323
4366,tt0230011,10865
4367,tt0146316,1995
4368,tt0240462,10808
4369,tt0232500,9799
4370,tt0212720,644
4371,tt0255819,16161
4372,tt0250224,10691
4373,tt0258038,10615
4374,tt0212517,47596
4375,tt0228242,21488
4378,tt0203119,11826
4380,tt0203632,9301
4381,tt0243493,11444
4382,tt0226648,15564
4383,tt0228786,60670
4386,tt0239395,10992
4387,tt0271027,2140
4388,tt0257106,4248
4389,tt0245238,17612
4390,tt0249380,3134
4392,tt0099012,8217
4393,tt0094663,22478
4394,tt0058953,26483
4395,tt0052216,24382
4396,tt0082136,11286
4397,tt0087032,11950
4398,tt0098369,12236
4399,tt0058249,36245
4401,tt0057007,15875
4402,tt0059124,26573
4403,tt0053925,23439
4404,tt0016847,10728
4405,tt0015064,5991
4406,tt0056217,11697
4407,tt0091886,6106
4408,tt0093940,22477
4409,tt0105378,19200
4410,tt0091983,11300
4411,tt0059740,16211
4413,tt0059878,42780
4414,tt0057693,32569
4415,tt0082163,20075
4417,tt0082966,28794
4419,tt0047811,43316
4420,tt0046754,34689
4421,tt0118734,25690
4422,tt0069467,10238
4423,tt0053796,18929
4424,tt0065777,4789
4425,tt0093227,32595
4426,tt0048261,18030
4427,tt0063227,18988
4428,tt0055184,11536
4429,tt0049513,10339
4431,tt0028167,50031
4432,tt0051036,976
4434,tt0059095,65632
4436,tt0074991,4780
4437,tt0076786,11906
4438,tt0068767,11713
4439,tt0082176,9589
4440,tt0067824,12481
4441,tt0077594,13333
4442,tt0089461,13938
4443,tt0082869,10540
4444,tt0068935,9462
4446,tt0173840,2114
4447,tt0250494,8835
4448,tt0227445,11371
4449,tt0262210,78248
4450,tt0242193,9517
4451,tt0273300,25985
4452,tt0227005,15745
4453,tt0245280,24977
4454,tt0188913,36107
4458,tt0109049,13794
4460,tt0159423,103488
4461,tt0182299,73482
4462,tt0094593,38965
4463,tt0094594,47817
4464,tt0094606,31052
4465,tt0094608,10868
4466,tt0094602,9395
4467,tt0096764,14506
4468,tt0094667,5333
4469,tt0094669,4281
4470,tt0094675,2
4471,tt0094678,26044
4473,tt0094712,14911
4474,tt0094715,15592
4475,tt0094716,15267
4476,tt0094739,12710
4477,tt0094744,30502
4478,tt0094746,19382
4479,tt0094747,24679
4480,tt0094761,9599
4482,tt0094799,17170
4483,tt0094824,18509
4484,tt0094828,110428
4485,tt0094846,34604
4487,tt0094889,7520
4488,tt0094894,10126
4489,tt0094898,9602
4492,tt0090887,3980
4493,tt0094919,10127
4494,tt0101627,12702
4495,tt0094921,27397
4496,tt0094933,9748
4497,tt0094961,40095
4498,tt0094963,10651
4499,tt0095031,10141
4500,tt0092929,27362
4501,tt0095088,5680
4502,tt0095107,26386
4504,tt0095145,25884
4505,tt0095169,26355
4506,tt0095174,10675
4508,tt0095243,10130
4509,tt0095253,2617
4512,tt0095326,30690
4513,tt0095333,75889
4514,tt0095334,38500
4515,tt0095360,26723
4516,tt0095409,20443
4517,tt0095484,49365
4518,tt0095488,11347
4519,tt0095489,12144
4520,tt0095519,13704
4521,tt0095532,12505
4522,tt0095599,41963
4523,tt0095638,13482
4524,tt0095654,34014
4525,tt0095662,29739
4526,tt0095687,12120
4527,tt0095736,47818
4528,tt0095774,38617
4529,tt0095801,3543
4530,tt0095853,51321
4531,tt0095963,9604
4532,tt0095990,24929
4533,tt0089907,10925
4534,tt0095993,13965
4535,tt0084296,24266
4537,tt0096018,18197
4538,tt0096029,70842
4540,tt0096037,17126
4541,tt0096071,11503
4542,tt0096087,38558
4543,tt0096098,9717
4544,tt0096101,11966
4545,tt0091949,2605
4546,tt0096163,8740
4549,tt0096200,50203
4550,tt0096203,26798
4552,tt0096251,41428
4553,tt0096256,8337
4555,tt0096289,8463
4557,tt0096316,28176
4558,tt0096320,9493
4559,tt0096380,26603
4561,tt0096426,29095
4562,tt0096454,12582
4563,tt0096486,10001
4564,tt0096794,11352
4565,tt0088708,12500
4566,tt0092548,25678
4567,tt0096804,25682
4568,tt0096913,17882
4570,tt0096926,45225
4571,tt0096928,1648
4572,tt0096933,4105
4573,tt0096943,22711
4576,tt0097001,53150
4577,tt0097027,10142
4578,tt0097044,3064
4580,tt0097138,10134
4581,tt0097142,21291
4582,tt0097166,4925
4584,tt0097236,15142
4585,tt0097235,14550
4586,tt0097243,32075
4587,tt0097257,2210
4588,tt0097262,25005
4589,tt0085475,21721
4591,tt0097289,11828
4592,tt0097314,55699
4593,tt0097328,10551
4595,tt0097336,27461
4599,tt0097457,11465
4600,tt0097458,17190
4601,tt0097478,55059
4602,tt0097481,9085
4603,tt0097500,17819
4605,tt0097531,14776
4608,tt0097579,29185
4609,tt0097607,39787
4611,tt0097626,505
4612,tt0097635,4486
4613,tt0097637,10345
4614,tt0097659,10222
4615,tt0097714,12774
4616,tt0097722,14621
4617,tt0097731,19118
4618,tt0097737,14372
4619,tt0097758,15138
4620,tt0097770,9972
4621,tt0097778,9494
4622,tt0097790,17362
4623,tt0097815,9942
4624,tt0097858,8216
4625,tt0097883,4296
4627,tt0097892,39197
4628,tt0097965,9686
4629,tt0097967,27418
4630,tt0097987,39002
4632,tt0098051,31606
4633,tt0098068,27607
4634,tt0098073,37146
4635,tt0098097,20006
4636,tt0098141,8867
4637,tt0098180,12663
4638,tt0163025,331
4639,tt0265029,11467
4640,tt0222851,327
4641,tt0162346,1548
4642,tt0248845,13403
4643,tt0133152,869
4644,tt0237539,552
4645,tt0123948,36095
4646,tt0203540,33379
4648,tt0259442,47574
4649,tt0243655,2171
4650,tt0098184,87462
4652,tt0098193,19142
4653,tt0098194,41946
4654,tt0098206,10135
4655,tt0098219,32767
4656,tt0098224,56162
4658,tt0098253,19236
4659,tt0098260,32261
4660,tt0098261,60276
4661,tt0098273,12150
4662,tt0098282,11185
4663,tt0098308,47045
4664,tt0098319,18683
4665,tt0098320,12521
4666,tt0098343,12478
4669,tt0098385,30666
4670,tt0094035,25155
4672,tt0098436,24077
4673,tt0098439,9618
4674,tt0098442,16560
4675,tt0098471,31608
4676,tt0098519,22102
4677,tt0098536,6951
4678,tt0098546,11959
4679,tt0098554,2616
4680,tt0098577,7091
4681,tt0098621,249
4682,tt0098622,11342
4683,tt0098663,183
4685,tt0108517,24126
4686,tt0108539,8494
4687,tt0056868,26535
4688,tt0101465,41784
4690,tt0087089,2148
4691,tt0087130,42033
4692,tt0087428,11308
4693,tt0116604,23239
4694,tt0119512,53119
4695,tt0078490,31941
4696,tt0083366,19317
4697,tt0083624,27813
4699,tt0218922,2057
4700,tt0247638,9880
4701,tt0266915,5175
4703,tt0094868,41951
4704,tt0056059,11385
4705,tt0077288,4484
4706,tt0080489,11684
4708,tt0060668,44258
4709,tt0064782,20391
4710,tt0075213,12584
4711,tt0108323,70042
4712,tt0064285,1627
4713,tt0080360,11542
4714,tt0080377,17169
4715,tt0080402,39176
4718,tt0252866,2770
4719,tt0181739,12610
4720,tt0230600,1933
4721,tt0244000,13496
4722,tt0250202,21055
4723,tt0250323,24936
4724,tt0221559,80070
4725,tt0261983,10972
4727,tt0238112,1722
4728,tt0250687,9896
4731,tt0251141,125707
4732,tt0258470,9683
4733,tt0256524,2779
4734,tt0261392,2294
4735,tt0228333,10016
4736,tt0234829,26602
4737,tt0221799,37920
4738,tt0208196,22230
4741,tt0203166,742
4742,tt0160710,248757
4743,tt0255653,15104
4744,tt0263488,8922
4745,tt0184791,11065
4747,tt0155197,46727
4748,tt0103596,16314
4749,tt0109015,18885
4750,tt0112255,40508
4751,tt0080907,5922
4753,tt0092147,34223
4754,tt0070917,16307
4755,tt0118178,27681
4756,tt0246544,11370
4757,tt0202470,12508
4758,tt0218619,14033
4759,tt0269341,25462
4761,tt0200427,34714
4764,tt0243595,35176
4765,tt0242587,18734
4767,tt0047795,26661
4770,tt0221218,2176
4771,tt0180734,20857
4772,tt0229340,22617
4773,tt0273253,75386
4774,tt0246464,2185
4775,tt0118589,10696
4776,tt0139654,2034
4777,tt0243759,21538
4781,tt0263728,30379
4782,tt0239986,31016
4783,tt0264578,32567
4784,tt0082416,12537
4785,tt0063032,9028
4786,tt0070294,16180
4787,tt0102316,11521
4788,tt0079579,21028
4789,tt0071994,27327
4790,tt0075132,35200
4791,tt0067921,21242
4792,tt0053559,29756
4793,tt0082770,82523
4794,tt0093677,20115
4795,tt0058092,30295
4798,tt0051773,22874
4799,tt0057193,11576
4800,tt0029081,43860
4801,tt0033836,43802
4802,tt0053143,9660
4803,tt0067588,15393
4805,tt0050933,40885
4806,tt0059527,25905
4807,tt0086352,21148
4808,tt0108473,1644
4809,tt0086312,12502
4810,tt0076172,66092
4811,tt0079766,10373
4812,tt0091993,13766
4813,tt0044207,16380
4814,tt0260866,12103
4815,tt0252501,11313
4816,tt0196229,9398
4817,tt0236034,35066
4818,tt0245891,45864
4819,tt0242994,55372
4821,tt0206314,10866
4822,tt0273799,34549
4823,tt0240890,9778
4824,tt0265212,34453
4825,tt0240419,58429
4826,tt0080437,16121
4827,tt0080464,40220
4828,tt0082100,166
4830,tt0080474,1623
4833,tt0080516,13550
4834,tt0080520,13612
4835,tt0080549,16769
4838,tt0082226,86463
4839,tt0080603,31703
4841,tt0080634,27059
4842,tt0080641,20681
4844,tt0219965,3172
4845,tt0250310,17708
4846,tt0108148,12780
4847,tt0243255,570
4848,tt0166924,1018
4849,tt0206963,25641
4850,tt0164917,16767
4852,tt0166110,11380
4854,tt0061489,26299
4855,tt0066999,984
4857,tt0067093,14811
4861,tt0119682,15560
4862,tt0102555,9585
4863,tt0072979,14267
4864,tt0105601,45929
4865,tt0120681,768
4866,tt0272020,2100
4867,tt0200027,11091
4868,tt0263101,3173
4869,tt0227277,27092
4870,tt0217355,23941
4872,tt0256103,11845
4873,tt0243017,9081
4874,tt0272152,167
4875,tt0279286,34043
4876,tt0245674,9378
4877,tt0236019,27444
4878,tt0246578,141
4880,tt0264796,11457
4881,tt0243133,10778
4884,tt0278102,151727
4885,tt0249478,11456
4886,tt0198781,585
4887,tt0267804,10796
4888,tt0275719,23949
4889,tt0252503,11088
4890,tt0256380,9889
4891,tt0177888,140511
4893,tt0080130,45964
4894,tt0086443,32014
4895,tt0290332,13408
4896,tt0241527,671
4897,tt0245115,17731
4898,tt0234354,20794
4899,tt0265087,11469
4900,tt0253798,14369
4901,tt0266987,1535
4902,tt0256009,1433
4903,tt0247425,1999
4905,tt0070169,78076
4909,tt0082558,12472
4911,tt0076221,11834
4912,tt0062994,16085
4914,tt0053472,269
4915,tt0083630,16441
4916,tt0074899,11422
4917,tt0076342,31037
4918,tt0052415,40739
4919,tt0090095,10656
4920,tt0035140,32847
4921,tt0024264,39938
4922,tt0042539,38766
4923,tt0035957,43510
4925,tt0077321,14584
4927,tt0076299,72277
4928,tt0075824,5781
4929,tt0084809,23805
4930,tt0060437,34388
4932,tt0080661,11033
4934,tt0080707,37835
4935,tt0080715,33356
4936,tt0080716,3537
4939,tt0080736,8738
4941,tt0080745,3604
4945,tt0074483,10649
4946,tt0082350,42566
4947,tt0076070,17689
4949,tt0089348,15983
4950,tt0085862,14854
4951,tt0100054,10847
4954,tt0054135,299
4956,tt0081568,42160
4957,tt0086383,10650
4958,tt0159273,8007
4959,tt0242252,19076
4960,tt0160403,81442
4961,tt0282856,50562
4962,tt0193560,13503
4963,tt0240772,161
4964,tt0233841,43774
4965,tt0270259,31064
4966,tt0050539,31682
4967,tt0283509,8342
4969,tt0037515,4886
4970,tt0020697,228
4971,tt0087747,23111
4972,tt0066195,42597
4973,tt0211915,194
4974,tt0277371,11397
4975,tt0259711,1903
4976,tt0280778,11889
4978,tt0259393,9523
4979,tt0265666,9428
4980,tt0101452,1649
4981,tt0090852,11938
4982,tt0052320,43143
4983,tt0089283,35201
4985,tt0088103,24264
4986,tt0084684,27150
4987,tt0086346,26978
4989,tt0278488,8386
4990,tt0268397,12589
4991,tt0279889,12312
4992,tt0035423,11232
4993,tt0120737,120
4994,tt0268995,11086
4995,tt0268978,453
4996,tt0228687,18939
4997,tt0217331,12724
4999,tt0027532,31507
5000,tt0064652,42612
5001,tt0036323,18783
5002,tt0068612,12593
5003,tt0071913,14683
5004,tt0063415,10794
5005,tt0052182,43136
5006,tt0105287,45491
5007,tt0058672,5052
5008,tt0051201,37257
5009,tt0248667,8489
5010,tt0265086,855
5011,tt0245046,12660
5012,tt0086619,10269
5013,tt0280707,5279
5014,tt0277027,10950
5015,tt0285742,1365
5016,tt0120824,6440
5017,tt0045555,14580
5021,tt0074937,6037
5022,tt0057490,42987
5023,tt0105789,61418
5024,tt0242795,27099
5025,tt0273923,11857
5026,tt0237534,6312
5027,tt0099044,11595
5028,tt0269746,24166
5032,tt0086205,77074
5033,tt0100530,10170
5034,tt0103129,18317
5035,tt0066585,98491
5036,tt0077289,26686
5038,tt0083951,27273
5039,tt0082288,848
5040,tt0087078,9610
5041,tt0085542,15035
5046,tt0160399,4965
5047,tt0240468,11891
5048,tt0281373,11888
5049,tt0083511,150
5051,tt0243862,112
5052,tt0268696,125717
5053,tt0109288,20678
5054,tt0085271,15050
5055,tt0106770,10423
5056,tt0071691,11710
5057,tt0057071,17691
5059,tt0145046,57976
5060,tt0066026,651
5061,tt0087751,31955
5062,tt0060955,20620
5063,tt0055257,18647
5064,tt0245844,11362
5065,tt0265349,2637
5066,tt0281358,10229
5068,tt0276501,12659
5069,tt0270933,68149
5071,tt0220627,35650
5072,tt0293416,9606
5073,tt0208990,11447
5074,tt0250081,16550
5076,tt0106223,34723
5077,tt0097116,31674
5078,tt0087233,52744
5079,tt0047688,43340
5080,tt0240900,20009
